9694536	Wer Sorgen hat, hat keine Langeweile.	6829269	On ne s'ennuie pas quand on a des ennuis.
9694640	Der Prinz ist fast hundert Jahre alt.	9694639	Le prince a presque cent ans.
481696	Ich würde gerne um die Welt reisen.	9691793	J'aimerais voyager autour du monde.
9694736	Es ist seltsam, dass deine Freunde nicht da sind.	9694756	C'est étrange que tes amis ne soient pas là.
9695131	Tom hat den Vormittag verschlafen.	9695129	Tom a dormi toute la matinée.
9695137	Dieses Foto ist sehr schön.	9695135	Cette photo est très belle.
9695141	Diese Wohnung ist zu vermieten.	8641185	Cet appartement est à louer.
9695193	Kannst du mich bitte mit dieser Nummer verbinden?	9695185	Peux-tu me mettre en contact avec ce numéro, s'il te plaît ?
6119131	Alles ist im Wandel.	9695320	Tout est en train de changer.
9695421	Warum machst du diesen Vergleich?	9695419	Pourquoi fais-tu cette comparaison ?
9695578	Wir haben in einer Wohnung einen Toten gefunden.	9695573	Nous avons trouvé quelqu'un mort dans un appartement.
9695583	Der Kommissar hat ihn die ganze Nacht über verhört.	9695581	Le commissaire l'a interrogé toute la nuit.
9695587	Ich bin nicht schuldig!	9695586	Je ne suis pas coupable !
9696519	Was nehmen Sie zu sich?	9549087	Que consommez-vous ?
9696524	Auch wenn es 50 Millionen sind, die Blödsinn erzählen, es bleibt Blödsinn.	6829408	Si cinquante millions de gens disent une sottise, ça n'en reste pas moins une sottise.
9696527	Ich glaubte zu verstehen, warum sie sich am Lebensende verlobt hatte, warum sie so getan hatte, als finge sie von vorne an.	7696096	Il me semblait que je comprenais pourquoi à la fin d'une vie, elle avait pris un "fiancé", pourquoi elle avait joué à recommencer.
9696528	Das Becken ist der größte Knochen des Körpers.	7354327	Le fémur est l'os le plus gros de l'organisme.
9696533	Ihre Affaire ist nicht nachzuvollziehen.	8897428	C'est imbitable son affaire !
9696535	Seine Affaire ist nicht nachzuvollziehen.	8897428	C'est imbitable son affaire !
9696537	Ist deine Kopfstütze richtig eingestellt?	8645799	Ton appui-tête est bien réglé ?
9696539	Tausche ich mich genug aus mit den Leuten, die ich mag?	4920716	Suis-je assez dans l'échange avec les gens que j'aime ?
9696544	Sie regt sich bei jeder Lappalie gleich auf.	8605411	Elle s'énerve toujours pour un oui ou pour un non.
9696545	Ich mag dieses Hemd sehr.	8952779	J'aime beaucoup cette chemise.
9696547	Er hat Maiglöckchen für mich gepflückt.	8673142	Il m'a cueilli du muguet.
9696549	Sie weiß, was sie sagt.	9550915	Elle sait ce qu'elle dit.
9696552	Um zu kegeln, braucht man Kugeln.	886592	Pour avoir les quilles, il faut les boules.
9696553	Ich war pünktlich da, aber man hat mich warten lassen.	4961288	Je me suis pointé à l'heure mais on m'a fait poireauter.
9696554	Sollte ich es wagen?	8624800	Oserais-je ?
9696559	Es müsste möglich sein, den Aberglauben von Gesellschaften zu messen, indem man den Verkauf von Talismännern und vermeintlichen Glücks- und Heilsbringern in verschiedenen Ländern analysiert.	1107052	Il devrait être possible de mesurer la superstition des populations, en analysant les ventes dans différents pays, de différents talismans et ingrédients supposés porter chance ou apporter différents pouvoirs improbables.
9696560	Ich bin zu maskulin, um Reizwäsche zu tragen.	2144713	Je suis trop masculin pour mettre des dessous affriolants.
9696569	Das erste Symptom der kulturellen Anpassung ist der Glaube, die Sprache des anderen sei cooler. Die unausweichliche Konsequenz ist, dass die eigene Sprache stirbt.	3629404	Le premier symptôme de l'acculturation est de penser que la langue de l'autre est plus cool. La conclusion inévitable est la disparition de ta langue.
9696598	Wer bei den Großen mitmischen will und deren Spielregeln nicht richtig beherrscht, verbrennt sich leicht die Finger.	8763087	Lorsque l’on veut jouer dans la cour des grands et qu’on n’en maitrise pas vraiment les codes, on se brûle facilement les ailes.
1779861	Sie ist Pescetarierin.	7684213	Elle est pescétarienne.
8888521	Ich denke, es ist Zeit für ein Bier.	9697286	Je pense qu'il est temps de boire une bière.
7470018	Ich esse gerne Pommes frites mit Ketchup.	7745848	J'adore les frites avec du ketchup.
9697502	Das Licht brennt.	2290950	La lumière est allumée.
9697508	Ich habe die Gelegenheit verpasst.	9697507	J'ai raté l'occasion.
9697544	Mit einer Impfung schützt man sich vor einer gefährlichen Krankheit.	9697540	Avec une vaccination on se protège d’une maladie dangereuse.
9698435	Maria erlaubte sich, das Wort zu ergreifen.	9698422	Marie s’est permis de prendre la parole.
9699112	Es gibt eine Möglichkeit, es besser zu machen.	9699110	Il y a une possibilité de faire mieux.
9699121	Es stehen zu viele Wenn und Aber in diesem Satz.	9699117	Il y a trop de si et de mais dans cette phrase.
9699124	Mit dieser Personalplanung konnte ein gutes Ergebnis erzielt werden.	9699123	Un bon résultat a pu être obtenu avec cette planification du personnel.
9699126	Wie viele durften bleiben?	9699125	Combien ont été autorisés à rester ?
9699128	Ich habe es verpasst!	9699127	J'ai manqué ça !
9699136	Die Suche nach passenden Führern beginnt meist im Juli.	9699135	La recherche de bons guides commence le plus souvent en juillet.
9699327	Gestern hat er mir die Wahrheit gesagt.	9699340	Hier, il m'a dit la vérité.
7807293	Ich bereue es, die Wahrheit gesagt zu haben.	9699390	Je regrette d'avoir dit la vérité.
9699772	Sammeln wir ihn ein.	9699771	Recueillons-le.
9699780	Der Junge tut mir leid.	9699777	Je suis désolé pour le garçon.
9699782	Tom denkt, dass Maria dort arbeite.	9699781	Tom pense que Marie travaille là-bas.
6645690	Danke für dein Verständnis.	9699996	Merci de ta compréhension.
9701201	Dieses Video ist gesponsert.	8728882	Cette vidéo est sponsorisée.
9701202	Maria sieht nicht klar.	9549141	Marie ne voit pas clair.
9701221	Eine Überzeugung ist nichts anderes als eine Wahl, die man trifft, obwohl man nur Teilaspekte kennt, aber unterstellt, man überschaue das Ganze mit all seinen Konsequenzen.	6832984	Une opinion est un choix que l'on fait en ne connaissant qu'une partie des choses, en supposant qu'on en voit le tout et le tout des conséquences.
9701225	In mehr als der Hälfte der zahlreichen Verkehrsunfälle spielt Alkohol eine zentrale Rolle.	7357466	Dans plus d'un accident sur deux, la consommation d'alcool est la cause de nombreux accidents de la route.
9701226	Das müssen die sagen.	8897448	C'est à eux de le dire.
9701227	Niemand weiß, dass du es bist.	8646313	Personne ne sait que c'est toi.
9701228	Bin ich mit meinen Mietzahlungen im Rückstand?	4920746	Suis-je en retard dans le paiement de mon loyer ?
9701230	Er hat überall hingekotzt.	8605447	Il a dégueulé partout.
9701231	Tun Sie es selbst!	8953012	Faites-le vous-même !
9701234	Der Direktor hat ihre Eltern kommen lassen.	8673192	Le directeur a convoqué ses parents.
9701236	Der Direktor hat seine Eltern kommen lassen.	8673192	Le directeur a convoqué ses parents.
9701241	Das Gesetz lässt oft ein Türchen offen für Dinge, die der Anstand verbietet.	6151442	La loi permet souvent ce que défend l'honneur.
9701244	Wenn uns etwas schockiert, sollten wir es nicht voreilig verurteilen, nur weil wir daran nicht gewöhnt sind und nicht genügend darüber nachgedacht haben.	2837809	Ne condamnons pas trop vite ce qui nous choque, faute d'habitude et de réflexion suffisante !
9701246	In einer so kleinen Wohnung braucht man meines Erachtens keinen großen Tisch.	4492680	Dans un appartement aussi petit, je crois qu'il n'est pas la peine d'avoir une grande table.
9701247	Wie alt ist das Auto?	8952753	Quel âge a cette voiture ?
9701248	Jerusalem gilt in dreifacher Hinsicht als heilige Stadt.	8685012	Jérusalem est considérée comme une ville trois fois sainte.
9701249	Er macht den Stall sauber.	8938638	Il nettoie l'écurie.
9701251	Das Klärwerk ist neu.	9130596	Cette station d'épuration est neuve.
9701257	Die europäische Stadt ist seit Ewigkeiten geprägt von den Regeln der Marktwirtschaft.	1840111	La ville européenne a été définie par les droits de marché depuis des lustres.
9701264	Der Epidemie sei Dank, wird man sich an Weihnachten all der Alten entledigen, indem man vorgibt, sie aus ihrer Einsamkeit zu befreien.	9539025	Grâce à l'épidémie, Noël va permettre de se débarrasser de tous les vieux sous prétexte de les sortir de leur isolement.
781359	Sie kann weder schreiben noch lesen.	4236047	Elle ne sait ni lire ni écrire.
9701267	Im Sommercamp war sie für die Gruppe verantwortlich, zu der ich gehörte.	11631	Au camp d'été, elle avait la responsabilité du groupe auquel j'appartenais.
9701268	Ich hätte gerne einen Zimmergenossen, um Zeit mit ihm zu verbringen.	3606675	J'aimerais avoir un compagnon de chambrée pour passer le temps avec lui.
9701282	Es ist schwierig, Leuten etwas beizubringen, die das nicht wollen.	2348785	Il est difficile d'enseigner des choses à des gens qui ne veulent pas les apprendre.
9701315	Wie viele Liegestütze machst du so am Tag?	9693183	Combien de pompes fais-tu quotidiennement ?
9701321	Wir irren uns gewaltig.	9692259	On a tout faux.
9701323	Du irrst dich gewaltig.	9692241	T’as tout faux.
9701335	Jemand, der bemerkt, dass ein Komma fehlt, hat sofort den Eindruck, er stehe auf der gleichen Stufe wie der Autor.	9688919	Le correcteur qui détecte une virgule manquante se sent instantanément placé au niveau de l’auteur.
9701339	Man muss nur das Ende des Kabels abisolieren.	9657608	Il n’y a qu’à dénuder l’extrémité du câble.
9701345	Die neuen Technologien gewinnen mehr und mehr Kunden.	9675632	L'usage de nouvelles technologies attire davantage de clients.
9701351	Das eigentliche Problem ist, dass man das, was man nicht verstehen kann, auch nicht versteht.	9657341	Le problème essentiel, c’est qu’on ne peut pas comprendre qu’on ne comprend pas.
9701729	Hat sie meinen Brief bekommen?	9701738	A-t-elle reçu ma lettre ?
9701729	Hat sie meinen Brief bekommen?	9701830	Est-ce qu'elle a reçu ma lettre ?
2658758	Tom wurde eingestellt.	9701901	Tom a été embauché.
9701906	Ich denke, es ist Zeit, ein Bier zu trinken.	9697286	Je pense qu'il est temps de boire une bière.
8389203	Ich musste mir einen Zahn ziehen lassen.	9701918	J'ai dû me faire arracher une dent.
8389203	Ich musste mir einen Zahn ziehen lassen.	9701919	Je devais me faire arracher une dent.
5687217	Ich tue, was ich kann.	9701933	Je fais ce que je peux.
9702073	Dieser Fehler ist nicht mehr erlaubt!	9702066	Cette erreur n'est plus permise !
9702099	Ich esse Erdbeeren im Mai.	9702097	Je mange des fraises en mai.
9702105	Im März kochen wir Suppe aus Spargel.	9702103	En mars nous faisons de la soupe à partir d'asperges.
9702111	Wir bezahlen monatlich.	9702109	Nous payons mensuellement.
9702117	Was kostet das monatlich?	9702115	Combien cela coûte-t-il par mois ?
600086	Habt ihr lange diskutiert?	9702442	Avez-vous discuté longuement ?
9703560	Kinder brauchen viel Bewegung und Beschäftigung.	9703558	Les enfants ont besoin de beaucoup d'exercice et d'activité.
9703571	Was gibt es Schöneres als spannenden Geschichten zu lauschen?	9703568	Quoi de plus agréable que d'écouter des histoires passionnantes ?
9703578	Zusammen spielen macht Spaß.	9703576	Jouer ensemble, c'est amusant.
9703578	Zusammen spielen macht Spaß.	9703579	C’est amusant de jouer ensemble.
9704624	Dieses Quartal ist wichtig.	9704617	Ce trimestre est important.
9704631	Dieses Jahr ist der Winter kalt.	9704628	Cette année, l'hiver est froid.
9704823	Dieses Jahr ist der Winter sehr kalt gewesen.	9704845	Cette année, l'hiver a été très froid.
9704823	Dieses Jahr ist der Winter sehr kalt gewesen.	9704847	L'hiver a été très froid cette année.
9704840	Im Winter wird es hier sehr kalt.	9704877	En hiver, il fait très froid ici.
9704794	Ich bezahle dich nicht fürs Biertrinken, sondern fürs Arbeiten.	9704958	Je ne te paie pas pour boire de la bière, mais pour travailler.
448179	Sein Ehrgeiz ließ ihn hart arbeiten.	6572628	Son ambition l'a poussé à travailler dur.
1418186	Wie ist dieser Satz zu interpretieren?	1418345	Comment interpréter cette phrase ?
341729	Wie muss man diesen Satz interpretieren?	1418345	Comment interpréter cette phrase ?
1418184	Wie soll man diesen Satz interpretieren?	1418345	Comment interpréter cette phrase ?
1323858	Er ist vor dreißig Jahren aus dem Gefängnis ausgebrochen und seitdem ständig auf der Flucht gewesen.	1148132	Il s'est échappé de prison il y a trente ans et a toujours été en cavale depuis.
1814451	Hände weg!	1684605	Ne touche pas à ça !
531515	Fass es nicht an.	1684605	Ne touche pas à ça !
8801725	Finger weg!	1684605	Ne touche pas à ça !
1765464	Fass da nicht hin!	1684605	Ne touche pas à ça !
4693170	Möchtest du Vater werden?	5386377	Veux-tu devenir père ?
9706402	Er verpachtet mir ein kleines Stück Land.	8729233	Il me loue un petit lopin de terre.
5244485	Kannst du sie mir beschreiben?	9549182	Peux-tu me la décrire ?
9706411	Bestimmte Lebewesen lässt die Natur fliehen, andere angreifen. Mit anderen Worten, aus Gefahr und Aufregung erwächst der Mut.	6834377	À certains animaux, la nature impose de fuir. Aux autres, de foncer. En d'autres, tels périls ou émois font naître le courage.
9706419	Thomas stellte im Detail vor, was alles mit der Aufgabe im Zusammenhang steht.	7696605	Thomas exposa en détail les tenants et les aboutissants du problème.
9706424	Das letzte Mal, dass ich Ronald gesehen habe, das war, als wir in einem Restaurant in Sennestadt zum Essen waren.	7357492	La dernière fois que j'ai vu Ronnie, nous avons mangé à Senlis dans un restaurant.
9706425	Der Verdächtige hat endlich geredet.	8897461	Le suspect a enfin parlé.
9706427	Ich frage mich immer noch, wie man das schreibt.	8646349	Je me demande toujours comment ça s'écrit.
9706432	Das ist ein mieser kleiner verwöhnter Fratz.	8605516	C'est un sale gamin pourri gâté.
9706438	Das kann ich dir sagen!	8958844	Je ne te raconte pas.
9706439	Das ist eine Situation, die einem Angst macht.	8673213	C'est angoissant comme situation.
9706441	Der Geist kann sich noch so abstrampeln wie er will, so weit wie das Herz kommt er nie.	6152158	L' esprit a beau faire plus de chemin que le cœur, il ne va jamais si loin.
9706444	Sie will sie beeindrucken.	9550969	Elle veut la frapper.
9706446	Sie will sie schlagen.	9550969	Elle veut la frapper.
9706448	Man sollte immer denken, man würde am nächsten Tag sterben. Es ist die Zeit, die man glaubt noch vor sich zu haben, die einen tötet.	2837817	On devrait toujours se voir comme des gens qui vont mourir le lendemain. C'est ce temps qu'on croit avoir devant soi qui vous tue.
9706451	Die Wohnung hier ist kein Vergleich zu der, wo ich war.	4492710	Cet appartement n'a presque rien à voir avec celui dans lequel j'étais.
9706452	Trinken wir einen Kaffee?	8952791	Prenons un café !
9706454	Ich bin nie Ski gefahren.	8685033	Je n'ai jamais fait de ski.
9706456	Das ist echt nichts.	8938735	Ce n'est franchement rien.
9706457	Sein Verschwinden hat etwas Beunruhigendes.	9130795	Sa disparition est inquiétante.
9706466	Eine Visite macht nur der Arzt, alle anderen besuchen sich ...	1612801	On ne visite pas les gens, à moins d'être médecin légiste : on leur rend visite...
9706477	Ist das Rassismus? Es ist doch so, dass die, die uns in den Straßen von Paris oder Brüssel ins Auge fallen, weder grüne Männchen sind, noch buddhistische Mönche, noch Pornostars.	5000941	Délit de faciès ? En effet, ceux qui nous flinguent dans les rues de Paris ou Bruxelles ne sont ni des petits hommes verts, ni des moines bouddhistes, ni des actrices porno.
9706493	Um kein Chaos aufkommen zu lassen, ergreifen alle Staaten, die USA an der Spitze, antizyklische Maßnahmen, indem sie massiv die Marktliquidität erhöhen.	7586835	Pour éviter le chaos, tous les pays adoptèrent, États-Unis en tête, des mesures contra-cycliques, en injectant massivement des liquidités.
9706494	Würdest du es wagen?	8624801	Oserais-tu ?
9706495	Da muss man schon echt doof sein, um so etwas zu glauben.	2415849	Il n'y a guère que ces cons pour croire une chose pareille.
9706498	Es wäre besser, wenn man es nicht wüsste.	2283217	Mieux, on ne saurait pas.
9706501	Das ist stärker als sie. Sie können einfach die Finger nicht davon lassen.	4879363	C'est plus fort qu'eux, ils ne peuvent pas s'en empêcher.
9706502	Das ist klasse!	2065904	C'est le pied !
9706504	Für uns ist das Berberische eine Sprache und kein Dialekt.	9533636	Nous considérons le berbère comme une langue et non comme un dialecte.
9706509	Die ist ja so was von Heiteitei!	3317966	Qu'elle est minouche !
9706510	Damit habe ich nichts am Hut!	8419934	Rien à cirer !
9706512	Für uns heißt das Zahlemann und Söhne!	1869445	On va douiller !
9706514	Da gibt es allerdings einen kleinen Wermutstropfen.	3637891	Un petit bémol, cependant.
8994247	Tom ist kein Biochemiker.	8994266	Tom n'est pas biochimiste.
9707585	Ich bin wirklich traurig.	9707473	Je suis vraiment triste.
9707610	Ich habe ihm etwas Wasser gebracht.	9706804	Je lui ai apporté de l'eau.
9707649	Tu es für ihn.	9706802	Fais-le pour lui.
9707655	Hast du sie angerufen?	9706790	Tu l'as appelée ?
9707663	Geben wir ihnen etwas Zeit.	9706783	Donnons-leur un peu de temps.
9707678	Diese Wohnung ist kühl.	9707677	Cet appartement est frais.
9707738	Ich will einen Kalender.	9707733	Je veux un calendrier.
1551774	Ich bin ledig.	1843046	Je ne suis pas mariée.
1551774	Ich bin ledig.	1843045	Je ne suis pas marié.
1053102	Wer hat das Fenster zerbrochen?	1039148	Qui a cassé la fenêtre ?
4913694	Toms Taten waren alle bahnbrechend.	5706305	Tout ce que Tom faisait était révolutionnaire.
9709903	Diese Tasche gehört mir nicht.	9709901	Ce sac ne m'appartient pas.
9709912	Gehört diese Tasche Ihnen?	9709910	Ce sac est-il le vôtre ?
9709917	Tom hat ihr geantwortet.	9709915	Tom lui a répondu.
8080173	Ich glaube ihm nicht.	1156966	Je ne le crois pas.
9709931	Wir danken dir für den Kuchen!	9709929	Nous te remercions pour le gâteau !
9710001	Tom ist ein bisschen verquer im Kopf.	8729415	Tom a l'esprit mal tourné.
657121	Er nickte als Zeichen der Zustimmung.	9549360	Il hocha la tête de bas en haut en signe d'acquiescement.
9710009	Ich habe keine andere Wahl; ich muss den Nachtflug nach New York nehmen.	7698316	Je n'ai pas d'autre choix que de prendre le vol de nuit pour New York.
9710015	Wir kommen dann nächsten Donnerstag und Samstag.	7357654	Nous allons venir jeudi et samedi prochains.
9710016	Man sieht den Prankenhieb, da spricht der Fachmann.	8897493	On voit le coup de patte, c'est le métier qui parle !
9710021	Diese Tasche gehört nicht mir.	9709901	Ce sac ne m'appartient pas.
9710022	Die Gebrüder Dalton verbreiteten solch einen Schrecken, dass die anderen Ganoven dagegen wie Waisenknaben aussahen.	8648341	Les frères Dalton semaient une telle terreur que les autres bandits ne pouvaient plus joindre les deux bouts.
9710036	Die interkommunalen Einrichtungen sind ein Verschiebebahnhof für abgehalfterte Politiker, die die Wähler nicht mehr an der Spitze ihrer Kommune haben wollen.	4926078	Les intercommunales, ça sert à recaser les politicards que les électeurs ne veulent plus voir à la tête de leurs communes.
9710037	Leute, die keine Probleme haben, haben aber immer einen Sack voll Ratschläge für andere.	8605596	Ceux qui n'ont pas de problèmes ont toujours des tas de conseils à donner.
9710044	Ich muss Ihnen unbedingt jetzt mal zeigen, was wir hingekriegt haben.	8976825	J'ai hâte de vous montrer ce que nous avons accompli.
9710048	Er hat ihn anständig belohnt.	8673310	Il l'a bien récompensé.
9710050	Streit und Reue sind Geschwister.	6157729	La querelle et le repentir sont frère et sœur.
9710060	Langeweile ist die große Krankheit des Lebens. Man wird nicht müde, dessen Kürze zu beklagen. Aber eigentlich ist es zu lang, denn man weiß es nicht zu nutzen.	2837843	L'ennui est la grande maladie de la vie ; on ne cesse de maudire sa brièveté, et toujours elle est trop longue, puisqu'on n'en sait que faire.
9710062	Die Neokonservativen in den USA haben nur ein Ziel, nämlich die territoriale Auflösung der russischen Union.	4505106	Les néoconservateurs américains ne visent rien d'autre que la dislocation territoriale de la Fédération de Russie.
9710063	Ist das eine Sünde? Muss ich das beichten?	8959112	Dois-je m'en confesser comme d'un péché ?
9710064	Sie weiß, wie sie damit umzugehen hat.	8685068	Elle sait comment s'y prendre.
1677763	Das hat ihn nachdenklich gemacht.	8938945	Ça l'a fait réfléchir.
9710067	Ich habe eine Aphte.	9133563	J'ai un aphte.
9710069	Als Fußballspieler hast du beste Chancen bei den Schnuckelhäschen,	1187081	Si t'es joueur de foot, t'as toutes tes chances avec les gonzesses.
9710071	Oh ja, toll!	1138191	Ah ben génial !
9710073	Viele Leute versuchen ihr Identitätsproblem im Internet dadurch in den Griff zu kriegen, dass sie ständig ihren Avatar und ihr Pseudonym wechseln.	1978599	De nombreuses personnes trahissent leurs problèmes d'identité sur Internet par des changements incessants d'avatars ou de pseudonymes.
9710074	Die hört einfach nicht auf mit ihrem Getue!	3240344	Elle n'arrête pas de faire des chichis.
9710075	Er hat zu stark am Seil gezogen.	8757175	Il a trop tiré sur la corde.
1892420	Nicht das Beginnen wird belohnt, sondern einzig und allein das Durchhalten.	9710552	Ce n'est pas le début qui est récompensé, mais seulement et uniquement la persévérance.
9710610	Sami wollte Laila vergewaltigen.	9710593	Sami voulut violer Leïla.
9710610	Sami wollte Laila vergewaltigen.	9710595	Sami voulait violer Leïla.
362125	Ich möchte etwas zum Lesen in der Bahn.	9710815	Je voudrais quelque chose à lire dans le train.
369659	Es gibt genügend Raum für Verbesserung.	9710836	Il y a suffisamment de marge de progression.
9711118	Ich mag diese Phase.	9711116	J'aime cette phase.
9711122	Tom hat mein Alter.	9711120	Tom a mon âge.
9711134	Alles Gute zum Geburtstag, Tom!	8648901	Joyeux anniversaire, Tom !
9711834	Ich bin im Zeichen des Löwen geboren.	9711833	Je suis né sous le signe du Lion.
9711837	Ich bin im Zeichen des Skorpions geboren.	9711836	Je suis né sous le signe du Scorpion.
9711839	Ich bin im Zeichen des Wassermanns geboren.	9711838	Je suis né sous le signe du Verseau.
9711841	Ich bin im Zeichen des Steinbocks geboren.	9711840	Je suis né sous le signe du Capricorne.
9711843	Ich bin im Zeichen des Widders geboren.	9711842	Je suis né sous le signe du Bélier.
9711846	Ich bin im Zeichen der Jungfrau geboren.	9711845	Je suis né sous le signe de la Vierge.
9711854	Ich bin im Zeichen der Zwillinge geboren.	9711849	Je suis né sous le signe des Gémeaux.
9711858	Ich bin im Zeichen der Fische geboren.	9711856	Je suis né sous le signe des Poissons.
9711863	Ich bin im Zeichen des Stiers geboren.	9711861	Je suis né sous le signe du Taureau.
9711866	Ich bin im Zeichen der Waage geboren.	9711864	Je suis né sous le signe de la Balance.
9711868	Ich bin im Zeichen des Krebses geboren.	9711867	Je suis né sous le signe du Cancer.
9711870	Ich bin im Zeichen des Schützen geboren.	9711869	Je suis né sous le signe du Sagittaire.
5244053	Dieses Klavier ist verstimmt.	9712101	Ce piano est désaccordé.
9712671	Mein Großvater –er war damals noch U18– zog 1916 als Freiwilliger in den Krieg, überzeugt, dieser sei nun wirklich der allerletzte.	3569378	Mon grand-père, de la classe quinze mais parti en quatorze, était convaincu qu'il allait faire la der des der.
9712675	Wo ist deine Bude?	8729605	Où est ta piaule ?
9712677	Komm, hör mit der Heulerei auf!	9550620	Arrête de faire ton pleure-misère.
9712679	Nur wenige wissen, dass die Fähigkeit zu schenken das wahre Glück ausmacht.	6835144	Savoir donner, peu le savent, c'est le secret du bonheur.
9712699	Die Sahara ist eine Trockenzone.	8649832	Le Sahara est une région aréique.
9712702	Ich weiß, wovon ich rede, denn ich war dabei.	8608158	Je parle en connaissance de cause puisque j’y étais.
9712704	Sie haben mir die Schulter zwölf Zentimeter weit geöffnet.	8976871	Ils m'ont ouvert l'épaule sur douze centimètres.
9712708	Das habe ich gerade gesagt, lieber Freund.	4116679	C’est ce que je viens de dire, mon ami.
9712709	Wir können mehr und mehr Schwalben sehen.	9712124	Nous pouvons voir de plus en plus d'hirondelles.
9712719	Dieses Mittel ist hervorragend geeignet, Fettflecke und Angebranntes auf dem Gasherd zu entfernen.	8673768	Ce produit-là est génial pour enlever les taches de graisse et de brûlé sur la gazinière.
9712728	Das sind doch alles Kinkerlitzchen.	6169101	Tout ça, c'est du pipi de chat.
9712730	Wir können immer mehr und mehr Schwalben sehen.	9712124	Nous pouvons voir de plus en plus d'hirondelles.
9712732	Das ist ja alles hier das reinste Spülwasser.	6169101	Tout ça, c'est du pipi de chat.
9712750	Du müsstest mal reinemachen in deiner Bude.	8729614	Tu devrais laver ta piaule.
9712751	Der geht mit einer Steinschleuder auf die Jagd.	9550679	Il chasse avec un lance-pierre.
9712755	Wichtig ist, ein fröhlicher Pessimist zu sein.	6839476	Ce qui importe, c'est d'être un joyeux pessimiste.
2323981	Seien Sie diskret!	7699172	Soyez discret.
9712765	Nimm ein Buch und lies!	9712761	Prends un livre et lis !
9712775	Heute zeigen die jungen Leute im Westen ganz offen ihre Unterwäsche, wenn sie sich bücken, weil ihre Hose weit unten hängt. Ich wäre in ihrem Alter gestorben, wenn irgendjemand, egal ob jung oder alt, bekannt oder unbekannt, auch nur einen Fitzel meiner Unterwäsche zu Gesicht bekommen hätte.	4951822	Aujourd'hui, les adolescents occidentaux laissent systématiquement entrevoir leurs sous-vêtements, lorsqu'ils se penchent, comme ils portent leurs pantalons au bas des fesses. À leur âge, j'aurais été mortifié que quelqu'un, adolescent ou adulte, proche ou inconnu, entrevoie la moindre parcelle de mes sous-vêtements.
794926	Du fährst zu schnell.	8979064	Ta vitesse est trop élevée.
9712778	Dann kann ich meine Untersuchungen fortsetzen.	8673830	Je vais pouvoir continuer mes recherches.
9712782	Ich möchte, dass er mit mir kommt.	9554575	Je veux qu'il vienne avec moi.
9712811	Man muss seine Bildung nicht mehr zu Schau stellen als seine Bizeps. Es reicht, wenn sie im Gesagten erkennbar wird, so wie die Muskeln unter der Kleidung.	2837854	On ne doit pas plus exhiber sa culture que ses biceps. Il faut qu'elle saille sous la phrase comme les muscles sous le vêtement.
9712813	Leider lassen sich die Fenster dieses Büros nicht öffnen.	4505399	Malheureusement, les fenêtres de ce bureau ne s'ouvrent pas.
9712815	Gut, dass wir nachgeforscht haben, ob sie offen waren, bevor wir hingefahren sind.	8976846	Nous avons bien fait de vérifier s'ils étaient ouverts avant de venir.
9712818	Haben Sie sich ausreichend eingedeckt?	8685117	Avez-vous assez stocké ?
9712819	Ich will es dir lieber schenken.	9157090	Je préfère te l'offrir.
9712821	So, und los geht’s!	1839126	Et puis zou, on y va !
9712824	Was wird man dazu sagen?	8483346	Qu'en dira-t-on ?
9712826	Machst du immer noch diesen Schwachsinn?	2056277	T'as pas fini tes conneries ?
9712836	Diejenigen, die sich am meisten von anderen abheben wollen, gleichen sich oft wie ein Ei dem anderen.	1459549	Les gens qui cherchent le plus à se différencier se retrouvent souvent les plus semblables.
3077029	Probier dieses Hemd an.	9712910	Essaie cette chemise.
9711460	Ist er Italiener?	9712934	Est-ce un Italien ?
9713125	Tom kommt zwischen August und September.	9713124	Tom vient entre août et septembre.
9713200	Mach aus einem Freund keinen Bruder!	6170346	Ne fais pas d'un ami l'égal de ton frère.
9713473	Tom legt ein Buch auf seinen Schreibtisch.	9713471	Tom pose un livre sur son bureau.
9713484	Tom sitzt zwischen seinen Freunden.	9713481	Tom est assis entre ses amis.
9713567	Dieses Bild hat jahrelang an dieser Wand gehangen.	9713514	Ce tableau a été accroché à ce mur pendant des années.
9714594	Ich kann es kaum erwarten, von dir zu hören.	9714593	J’ai hâte d’avoir de tes nouvelles.
9714597	Ich hoffe, dass es besser ist!	9714595	J'espère que c'est mieux !
9714600	Ist das die letzte Gruppe?	9714599	C'est le dernier groupe ?
9716152	Dieser Hahn ist wunderschön.	9716146	Ce coq est magnifique.
662267	In zwei Stunden geht die Sonne unter.	1475325	Dans deux heures le soleil se couchera.
769154	Die Sonne wird in zwei Stunden untergehen.	1475325	Dans deux heures le soleil se couchera.
1284666	In den nächsten zwei Stunden geht die Sonne unter.	1475325	Dans deux heures le soleil se couchera.
9721813	Ich habe nur 2 Stunden Zeit.	9721802	Je ne dispose que de 2 heures.
7121333	Tom fährt immer zu schnell.	9721833	Tom conduit toujours trop vite.
9721845	Du kannst versuchen ihn zu Hause zu erreichen.	9721843	Tu peux essayer de le joindre à la maison.
9722010	Es wird Zeit, sich aufs Ohr zu hauen.	8729637	Il est l'heure d'aller se pieuter.
9722011	Was für ein widerliches Individuum!	9550753	Quel ignoble individu !
9722013	Wenn Sie müde sind, legen Sie sich ruhig hin!	7699775	Si vous êtes fatigué, allongez-vous.
